dataset_id,method,family,seed_a,seed_b,knn_overlap,distance_rank_concordance,n_cells_evaluated,n_sampled_pairs,k,n_definition
heart_cell_atlas_subsampled,GLM-PCA,factor,0,4,0.1031666667,0.8782402407,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,GLM-PCA,factor,1,2,0.0312,0.8067536081,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,GLM-PCA,factor,1,3,0.02476666667,0.7454668983,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,GLM-PCA,factor,1,4,0.03405,0.7594538699,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,GLM-PCA,factor,2,3,0.0986,0.8750960128,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,GLM-PCA,factor,2,4,0.132125,0.9045408626,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,GLM-PCA,factor,3,4,0.09791666667,0.900224146,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,scScope,deep,0,1,0.2983,0.7437554632,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,scScope,deep,0,2,0.3074583333,0.7599283852,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,scScope,deep,0,3,0.2929333333,0.7467617612,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,scScope,deep,0,4,0.2951833333,0.7558140287,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,scScope,deep,1,2,0.3248,0.9155343886,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,scScope,deep,1,3,0.3106,0.8712256447,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,scScope,deep,1,4,0.309625,0.8958538382,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,scScope,deep,2,3,0.31425,0.8954023874,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,scScope,deep,2,4,0.3211916667,0.9199724281,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,scScope,deep,3,4,0.3032416667,0.9107881567,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,SAUCIE,deep,0,1,0.2268833333,0.9135921274,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,SAUCIE,deep,0,2,0.3380083333,0.9643544081,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,SAUCIE,deep,0,3,0.316925,0.9452401666,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,SAUCIE,deep,0,4,0.3236166667,0.9554304233,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,SAUCIE,deep,1,2,0.257,0.9275172322,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,SAUCIE,deep,1,3,0.2428666667,0.9181050424,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,SAUCIE,deep,1,4,0.2422333333,0.9225478755,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,SAUCIE,deep,2,3,0.3504833333,0.9841532744,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,SAUCIE,deep,2,4,0.37395,0.9895148017,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,SAUCIE,deep,3,4,0.3566166667,0.9819341632,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,UMAP,graph,0,1,0.4208833333,0.9158666049,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,UMAP,graph,0,2,0.4901333333,0.8763070992,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,UMAP,graph,0,3,0.448775,0.7952771082,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,UMAP,graph,0,4,0.474025,0.8529964664,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,UMAP,graph,1,2,0.4574666667,0.8082675109,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,UMAP,graph,1,3,0.4737333333,0.8409924722,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,UMAP,graph,1,4,0.4556333333,0.8535160107,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,UMAP,graph,2,3,0.4799416667,0.8096362566,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
heart_cell_atlas_subsampled,UMAP,graph,2,4,0.5308,0.8738649348,8000,5000,15,one pair of computational random-seed runs; seed pairs are not biological replicates
