comparison,space_a,space_b,mantel_spearman_rho,p_exact_two_sided,primary_signature_profile_test,n_methods,n_unique_method_pairs,n_label_permutations,objective_distance_definition,empirical_distance_definition,simulation_distance_definition,q_bh_two_signature_profile_tests
objective_vs_empirical,Specification,Empirical,0.1637817073,0.4754960317,True,8,28,40320,"Jaccard distance across 17 binary features encoding the observation model, latent parameterisation and active explicit objective terms; navigation group excluded","Euclidean distance across 12 context-by-diagnostic variables after column-wise z standardisation, divided by sqrt(12)","Euclidean distance across 140 scenario-by-generated-dataset-by-metric variables after column-wise z standardisation, divided by sqrt(140)",0.4754960317
objective_vs_simulation,Specification,Known truth,0.5426978279,0.007986111111,True,8,28,40320,"Jaccard distance across 17 binary features encoding the observation model, latent parameterisation and active explicit objective terms; navigation group excluded","Euclidean distance across 12 context-by-diagnostic variables after column-wise z standardisation, divided by sqrt(12)","Euclidean distance across 140 scenario-by-generated-dataset-by-metric variables after column-wise z standardisation, divided by sqrt(140)",0.01597222222
empirical_vs_simulation,Empirical,Known truth,0.4816639299,0.02172619048,False,8,28,40320,"Jaccard distance across 17 binary features encoding the observation model, latent parameterisation and active explicit objective terms; navigation group excluded","Euclidean distance across 12 context-by-diagnostic variables after column-wise z standardisation, divided by sqrt(12)","Euclidean distance across 140 scenario-by-generated-dataset-by-metric variables after column-wise z standardisation, divided by sqrt(140)",
