dataset_id,method,navigation_group,reference_pca_dimensions,k,local_retention,analytic_random_expectation,normalised_excess_overlap,fixed_operational_boundary,meets_boundary,evaluation_cells,n_definition
pbmc3k,scScope,deep,50,50,0.19108,0.05005005005,0.1484604004,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
pbmc3k,SAUCIE,deep,50,50,0.32324,0.05005005005,0.2875835195,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
pbmc3k,UMAP,graph,50,50,0.35952,0.05005005005,0.3257750053,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
pbmc3k,PHATE,graph,50,50,0.31464,0.05005005005,0.278530411,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
pbmc3k,t-SNE,relational,50,50,0.37706,0.05005005005,0.3442391359,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
pbmc3k,PaCMAP,relational,50,50,0.36722,0.05005005005,0.3338806955,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,2,5,1,0.005005005005,1,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,2,5,0.0486,0.005005005005,0.04381428571,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,2,5,0.044,0.005005005005,0.03919114688,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,2,5,0.123,0.005005005005,0.1185885312,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,2,5,0.0842,0.005005005005,0.07959336016,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,2,5,0.0658,0.005005005005,0.06110080483,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,2,5,0.0848,0.005005005005,0.08019637827,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,2,5,0.0878,0.005005005005,0.08321146881,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,2,15,1,0.01501501502,1,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,2,15,0.106,0.01501501502,0.09237195122,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,2,15,0.0844,0.01501501502,0.07044268293,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,2,15,0.2676666667,0.01501501502,0.2565030488,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,2,15,0.2041333333,0.01501501502,0.1920012195,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,2,15,0.1570666667,0.01501501502,0.1442170732,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,2,15,0.1817333333,0.01501501502,0.1692597561,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,2,15,0.1858666667,0.01501501502,0.1734560976,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,2,30,1,0.03003003003,1,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,2,30,0.1718,0.03003003003,0.1461591331,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,2,30,0.1493333333,0.03003003003,0.122996904,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,2,30,0.3965333333,0.03003003003,0.3778501548,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,2,30,0.3118333333,0.03003003003,0.2905278638,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,2,30,0.2602333333,0.03003003003,0.2373303406,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,2,30,0.2839,0.03003003003,0.2617297214,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,2,30,0.2953,0.03003003003,0.2734826625,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,2,50,1,0.05005005005,1,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,2,50,0.24398,0.05005005005,0.2041475448,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,2,50,0.21792,0.05005005005,0.1767145205,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,2,50,0.49672,0.05005005005,0.470203667,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,2,50,0.41056,0.05005005005,0.3795041517,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,2,50,0.36406,0.05005005005,0.3305542044,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,2,50,0.3768,0.05005005005,0.3439654373,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,2,50,0.39372,0.05005005005,0.361776902,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,5,5,0.2044,0.005005005005,0.2003979879,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,5,5,0.0856,0.005005005005,0.08100040241,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,5,5,0.087,0.005005005005,0.08240744467,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,5,5,0.194,0.005005005005,0.189945674,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,5,5,0.2182,0.005005005005,0.2142674044,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,5,5,0.1038,0.005005005005,0.09929195171,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,5,5,0.214,0.005005005005,0.2100462777,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,5,5,0.2256,0.005005005005,0.2217046278,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,5,15,0.3259333333,0.01501501502,0.3156579268,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,5,15,0.1704,0.01501501502,0.1577536585,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,5,15,0.1491333333,0.01501501502,0.1361628049,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,5,15,0.3499333333,0.01501501502,0.3400237805,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,5,15,0.3772666667,0.01501501502,0.3677737805,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,5,15,0.1927333333,0.01501501502,0.180427439,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,5,15,0.3418666667,0.01501501502,0.3318341463,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,5,15,0.3783333333,0.01501501502,0.3688567073,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,5,30,0.4226,0.03003003003,0.404723839,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,5,30,0.2595666667,0.03003003003,0.2366430341,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,5,30,0.2167,0.03003003003,0.192449226,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,5,30,0.4716666667,0.03003003003,0.4553095975,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,5,30,0.4921,0.03003003003,0.4763755418,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,5,30,0.2797666667,0.03003003003,0.2574684211,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,5,30,0.4436,0.03003003003,0.4263739938,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,5,30,0.4841,0.03003003003,0.4681278638,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,5,50,0.51,0.05005005005,0.4841833509,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,5,50,0.3481,0.05005005005,0.3137533193,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,5,50,0.2885,0.05005005005,0.2510131718,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,5,50,0.56234,0.05005005005,0.5392809905,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,5,50,0.57852,0.05005005005,0.5563134668,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,5,50,0.3693,0.05005005005,0.3360702845,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,5,50,0.52448,0.05005005005,0.4994262592,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,5,50,0.5641,0.05005005005,0.5411337197,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,10,5,0.1312,0.005005005005,0.1268297787,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,10,5,0.0742,0.005005005005,0.06954305835,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,10,5,0.0906,0.005005005005,0.08602555332,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,10,5,0.156,0.005005005005,0.1517545272,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,10,5,0.2278,0.005005005005,0.2239156942,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,10,5,0.1048,0.005005005005,0.1002969819,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,10,5,0.2784,0.005005005005,0.2747702213,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,10,5,0.2326,0.005005005005,0.228739839,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,10,15,0.2369333333,0.01501501502,0.2253012195,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,10,15,0.1664,0.01501501502,0.1536926829,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,10,15,0.1483333333,0.01501501502,0.1353506098,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,10,15,0.3032,0.01501501502,0.2925780488,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,10,15,0.3683333333,0.01501501502,0.3587042683,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,10,15,0.192,0.01501501502,0.1796829268,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,10,15,0.3812666667,0.01501501502,0.3718347561,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,10,15,0.3694666667,0.01501501502,0.359854878,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,10,30,0.3367333333,0.03003003003,0.3161987616,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,10,30,0.2463666667,0.03003003003,0.2230343653,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,10,30,0.2173333333,0.03003003003,0.1931021672,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,10,30,0.4139333333,0.03003003003,0.3957888545,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,10,30,0.4752333333,0.03003003003,0.4589866873,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,10,30,0.2776,0.03003003003,0.2552346749,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,10,30,0.4631,0.03003003003,0.446477709,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,10,30,0.4701666667,0.03003003003,0.4537631579,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,10,50,0.43036,0.05005005005,0.4003473551,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,10,50,0.33918,0.05005005005,0.3043633509,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,10,50,0.28898,0.05005005005,0.2515184615,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,10,50,0.51064,0.05005005005,0.4848570706,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,10,50,0.56098,0.05005005005,0.5378493361,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,10,50,0.37158,0.05005005005,0.338470411,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,10,50,0.53252,0.05005005005,0.507889863,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,10,50,0.5533,0.05005005005,0.5297646997,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,20,5,0.1006,0.005005005005,0.09607585513,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,20,5,0.0706,0.005005005005,0.0659249497,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,20,5,0.0898,0.005005005005,0.08522152918,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,20,5,0.1288,0.005005005005,0.1244177062,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,20,5,0.2082,0.005005005005,0.2042171026,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,20,5,0.1026,0.005005005005,0.09808591549,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,20,5,0.3066,0.005005005005,0.3031120724,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,20,5,0.2126,0.005005005005,0.2086392354,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,20,15,0.2036666667,0.01501501502,0.191527439,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,20,15,0.1494,0.01501501502,0.1364335366,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,20,15,0.1438666667,0.01501501502,0.1308158537,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,20,15,0.2523333333,0.01501501502,0.2409359756,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,20,15,0.3418,0.01501501502,0.3317664634,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,20,15,0.1761333333,0.01501501502,0.1635743902,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,20,15,0.3776666667,0.01501501502,0.368179878,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,20,15,0.3368666667,0.01501501502,0.3267579268,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,20,30,0.3021,0.03003003003,0.2804931889,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,20,30,0.2323,0.03003003003,0.2085321981,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,20,30,0.2056,0.03003003003,0.1810055728,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,20,30,0.3644666667,0.03003003003,0.3447907121,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,20,30,0.4428666667,0.03003003003,0.4256179567,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,20,30,0.2587666667,0.03003003003,0.2358182663,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,20,30,0.4511,0.03003003003,0.434106192,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,20,30,0.4352,0.03003003003,0.4177139319,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,20,50,0.39568,0.05005005005,0.3638401686,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,20,50,0.32262,0.05005005005,0.2869308535,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,20,50,0.27856,0.05005005005,0.2405494626,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,20,50,0.46506,0.05005005005,0.4368755954,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,20,50,0.53324,0.05005005005,0.5086477977,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,20,50,0.35234,0.05005005005,0.3182167123,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,20,50,0.51688,0.05005005005,0.4914258377,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,20,50,0.52476,0.05005005005,0.4997210116,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,50,5,0.0784,0.005005005005,0.07376418511,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,50,5,0.0566,0.005005005005,0.05185452716,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,50,5,0.0704,0.005005005005,0.06572394366,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,50,5,0.0976,0.005005005005,0.09306076459,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,50,5,0.18,0.005005005005,0.1758752515,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,50,5,0.0818,0.005005005005,0.07718128773,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,50,5,0.3012,0.005005005005,0.2976849095,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,50,5,0.1698,0.005005005005,0.1656239437,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,50,15,0.1652,0.01501501502,0.1524743902,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,50,15,0.1192666667,0.01501501502,0.1058408537,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,50,15,0.1233333333,0.01501501502,0.1099695122,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,50,15,0.1959333333,0.01501501502,0.1836762195,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,50,15,0.2784,0.01501501502,0.2674,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,50,15,0.1477333333,0.01501501502,0.1347414634,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,50,15,0.3249333333,0.01501501502,0.3146426829,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,50,15,0.268,0.01501501502,0.2568414634,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,50,30,0.2522333333,0.03003003003,0.2290826625,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,50,30,0.1911,0.03003003003,0.1660566563,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,50,30,0.1806333333,0.03003003003,0.1552659443,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,50,30,0.2948666667,0.03003003003,0.2730359133,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,50,30,0.3686,0.03003003003,0.3490520124,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,50,30,0.2206666667,0.03003003003,0.1965386997,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,50,30,0.3818,0.03003003003,0.3626606811,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PaCMAP,relational,50,30,0.3599,0.03003003003,0.3400826625,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PCA,factor,50,50,0.33912,0.05005005005,0.3043001897,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,GLM-PCA,factor,50,50,0.27296,0.05005005005,0.2346544152,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,scScope,deep,50,50,0.24808,0.05005005005,0.2084635616,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,SAUCIE,deep,50,50,0.3868,0.05005005005,0.3544923077,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,UMAP,graph,50,50,0.45396,0.05005005005,0.4251907692,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,PHATE,graph,50,50,0.30406,0.05005005005,0.2673929821,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
paul15,t-SNE,relational,50,50,0.4533,0.05005005005,0.4244959958,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
