dataset_id,method,family,seed,metric,cell_type_label_recall,threshold,gate_component_pass,gate_name,n_cells,n_donors,n_unit,score_direction,score_definition,donor_entropy_norm,n_cell_types_with_marker_scores,median_max_marker_z,evidence_definition
heart_cell_atlas_subsampled,PCA,factor,0,cell_type_label_recall,0.7063416666666666,0.55,True,donor_aware_gate,8000,14,heart atlas analysis-subset cells summarized with donor as grouping metadata,higher_supports_cell_identity,"Local kNN cell-type recall, normalized donor entropy, or maximum donor fraction in each embedding neighbourhood.",0.6372364229068398,11,3.113289830882111,heart cell-type marker programs are summarized independently of embedding coordinates and paired with donor-aware neighbourhood diagnostics
heart_cell_atlas_subsampled,GLM-PCA,factor,0,cell_type_label_recall,0.7971166666666667,0.55,True,donor_aware_gate,8000,14,heart atlas analysis-subset cells summarized with donor as grouping metadata,higher_supports_cell_identity,"Local kNN cell-type recall, normalized donor entropy, or maximum donor fraction in each embedding neighbourhood.",0.6105468292187111,11,3.113289830882111,heart cell-type marker programs are summarized independently of embedding coordinates and paired with donor-aware neighbourhood diagnostics
heart_cell_atlas_subsampled,scScope,deep,0,cell_type_label_recall,0.85045,0.55,True,donor_aware_gate,8000,14,heart atlas analysis-subset cells summarized with donor as grouping metadata,higher_supports_cell_identity,"Local kNN cell-type recall, normalized donor entropy, or maximum donor fraction in each embedding neighbourhood.",0.5042733636027003,11,3.113289830882111,heart cell-type marker programs are summarized independently of embedding coordinates and paired with donor-aware neighbourhood diagnostics
heart_cell_atlas_subsampled,SAUCIE,deep,0,cell_type_label_recall,0.8579666666666667,0.55,True,donor_aware_gate,8000,14,heart atlas analysis-subset cells summarized with donor as grouping metadata,higher_supports_cell_identity,"Local kNN cell-type recall, normalized donor entropy, or maximum donor fraction in each embedding neighbourhood.",0.6113208907764472,11,3.113289830882111,heart cell-type marker programs are summarized independently of embedding coordinates and paired with donor-aware neighbourhood diagnostics
heart_cell_atlas_subsampled,UMAP,graph,0,cell_type_label_recall,0.9503333333333334,0.55,True,donor_aware_gate,8000,14,heart atlas analysis-subset cells summarized with donor as grouping metadata,higher_supports_cell_identity,"Local kNN cell-type recall, normalized donor entropy, or maximum donor fraction in each embedding neighbourhood.",0.4954792879903527,11,3.113289830882111,heart cell-type marker programs are summarized independently of embedding coordinates and paired with donor-aware neighbourhood diagnostics
heart_cell_atlas_subsampled,PHATE,graph,0,cell_type_label_recall,0.9367916666666666,0.55,True,donor_aware_gate,8000,14,heart atlas analysis-subset cells summarized with donor as grouping metadata,higher_supports_cell_identity,"Local kNN cell-type recall, normalized donor entropy, or maximum donor fraction in each embedding neighbourhood.",0.5267041215782038,11,3.113289830882111,heart cell-type marker programs are summarized independently of embedding coordinates and paired with donor-aware neighbourhood diagnostics
heart_cell_atlas_subsampled,t-SNE,relational,0,cell_type_label_recall,0.9608666666666664,0.55,True,donor_aware_gate,8000,14,heart atlas analysis-subset cells summarized with donor as grouping metadata,higher_supports_cell_identity,"Local kNN cell-type recall, normalized donor entropy, or maximum donor fraction in each embedding neighbourhood.",0.4532804946863741,11,3.113289830882111,heart cell-type marker programs are summarized independently of embedding coordinates and paired with donor-aware neighbourhood diagnostics
heart_cell_atlas_subsampled,PaCMAP,relational,0,cell_type_label_recall,0.9496916666666668,0.55,True,donor_aware_gate,8000,14,heart atlas analysis-subset cells summarized with donor as grouping metadata,higher_supports_cell_identity,"Local kNN cell-type recall, normalized donor entropy, or maximum donor fraction in each embedding neighbourhood.",0.4930317409778649,11,3.113289830882111,heart cell-type marker programs are summarized independently of embedding coordinates and paired with donor-aware neighbourhood diagnostics
