dataset_id,method,family,seed,metric,value,threshold,support,n_cells,n_unit,analysis_axis,upstream_pca_dimension
pbmc3k,UMAP,graph,0,local_retention,0.08463482436189032,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,UMAP,graph,0,trustworthiness,0.7824735215227172,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,UMAP,graph,0,global_rank_corr,0.3250533691441476,0.45,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,UMAP,graph,0,label_neighbor_recall,0.9170331058882991,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,PHATE,graph,0,local_retention,0.06714682840535759,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,PHATE,graph,0,trustworthiness,0.7704231772626481,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,PHATE,graph,0,global_rank_corr,0.37594227163991706,0.45,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,PHATE,graph,0,label_neighbor_recall,0.9155420773313117,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,t-SNE,relational,0,local_retention,0.15466262319939347,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,t-SNE,relational,0,trustworthiness,0.8188433016301919,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,t-SNE,relational,0,global_rank_corr,0.39728653277081016,0.45,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,t-SNE,relational,0,label_neighbor_recall,0.9112206216830934,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,PaCMAP,relational,0,local_retention,0.07571392469042204,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,PaCMAP,relational,0,trustworthiness,0.7929661451424999,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,PaCMAP,relational,0,global_rank_corr,0.47160592926542266,0.45,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
pbmc3k,PaCMAP,relational,0,label_neighbor_recall,0.9119029567854436,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,UMAP,graph,0,local_retention,0.281074481074481,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,UMAP,graph,0,trustworthiness,0.9592685990691162,0.9,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,UMAP,graph,0,global_rank_corr,0.7917253072770237,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,UMAP,graph,0,label_neighbor_recall,0.5311355311355311,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,PHATE,graph,0,local_retention,0.1616117216117216,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,PHATE,graph,0,trustworthiness,0.9240081135463478,0.9,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,PHATE,graph,0,global_rank_corr,0.744619771847758,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,PHATE,graph,0,label_neighbor_recall,0.4575824175824176,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,t-SNE,relational,0,local_retention,0.4257142857142857,0.3,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,t-SNE,relational,0,trustworthiness,0.9798972590845513,0.9,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,t-SNE,relational,0,global_rank_corr,0.7654476909936152,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,t-SNE,relational,0,label_neighbor_recall,0.5536507936507936,0.55,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,PaCMAP,relational,0,local_retention,0.2653968253968254,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,PaCMAP,relational,0,trustworthiness,0.9542623677680937,0.9,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,PaCMAP,relational,0,global_rank_corr,0.8232747869648189,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,PaCMAP,relational,0,label_neighbor_recall,0.5420512820512822,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,20
paul15,UMAP,graph,0,local_retention,0.19150183150183148,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,UMAP,graph,0,trustworthiness,0.9108641504208552,0.9,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,UMAP,graph,0,global_rank_corr,0.6380401249714217,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,UMAP,graph,0,label_neighbor_recall,0.5073015873015874,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,PHATE,graph,0,local_retention,0.0915995115995116,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,PHATE,graph,0,trustworthiness,0.8578531036750467,0.9,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,PHATE,graph,0,global_rank_corr,0.6013020684379641,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,PHATE,graph,0,label_neighbor_recall,0.3783882783882784,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
