dataset_id,method,family,seed,label,n_cells_label,label_knn_recall,k,score_definition,max_marker_z,marker_supported,neighbour_supported,evidence_definition,dual_supported
pbmc3k,SAUCIE,deep,0,CD14+ Monocytes,480,0.9270833333333336,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.005483740713176,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,SAUCIE,deep,0,CD4 T cells,1144,0.9487762237762238,15,fraction of same-label cells among embedding neighbours for cells in the target label,1.7858493412385443,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,SAUCIE,deep,0,CD8 T cells,316,0.7835443037974682,15,fraction of same-label cells among embedding neighbours for cells in the target label,1.6425056746997242,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,SAUCIE,deep,0,Dendritic cells,37,0.4414414414414415,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.1083136043309576,True,False,marker support is max marker-program z-score by label; neighbour support is label kNN recall,False
pbmc3k,SAUCIE,deep,0,FCGR3A+ Monocytes,150,0.8248888888888889,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.5162981614621054,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,SAUCIE,deep,0,Megakaryocytes,15,0.431111111111111,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.645504882252236,True,False,marker support is max marker-program z-score by label; neighbour support is label kNN recall,False
pbmc3k,SAUCIE,deep,0,NK cells,154,0.9056277056277054,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.4709498651259416,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,UMAP,graph,0,B cells,342,0.9855750487329435,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.6135447815472754,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,UMAP,graph,0,CD14+ Monocytes,480,0.9572222222222224,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.005483740713176,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,UMAP,graph,0,CD4 T cells,1144,0.9438811188811188,15,fraction of same-label cells among embedding neighbours for cells in the target label,1.7858493412385443,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,UMAP,graph,0,CD8 T cells,316,0.7713080168776372,15,fraction of same-label cells among embedding neighbours for cells in the target label,1.6425056746997242,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,UMAP,graph,0,Dendritic cells,37,0.8954954954954955,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.1083136043309576,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,UMAP,graph,0,FCGR3A+ Monocytes,150,0.845777777777778,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.5162981614621054,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,UMAP,graph,0,Megakaryocytes,15,0.6933333333333335,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.645504882252236,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,UMAP,graph,0,NK cells,154,0.9073593073593076,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.4709498651259416,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,PHATE,graph,0,B cells,342,0.9855750487329434,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.6135447815472754,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
