dataset_id,method,family,seed,metric,value,k,n_cells,n_pcs_reference,n_definition
paul15,GLM-PCA,factor,0,label_neighbor_recall,0.5454945054945056,15.0,2730,50,method-dataset-seed run; per-cell neighbour labels compute the metric
paul15,scScope,deep,0,local_retention,0.018901098901098902,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
paul15,scScope,deep,0,trustworthiness,0.6016137242882718,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
paul15,scScope,deep,0,global_rank_corr,0.2581406536933845,,2730,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
paul15,scScope,deep,0,label_neighbor_recall,0.1267887667887668,15.0,2730,50,method-dataset-seed run; per-cell neighbour labels compute the metric
paul15,SAUCIE,deep,0,local_retention,0.09943833943833945,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
paul15,SAUCIE,deep,0,trustworthiness,0.8692665557977712,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
paul15,SAUCIE,deep,0,global_rank_corr,0.5713198126401976,,2730,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
paul15,SAUCIE,deep,0,label_neighbor_recall,0.5000488400488401,15.0,2730,50,method-dataset-seed run; per-cell neighbour labels compute the metric
paul15,UMAP,graph,0,local_retention,0.16954822954822954,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
paul15,UMAP,graph,0,trustworthiness,0.9108641504208552,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
paul15,UMAP,graph,0,global_rank_corr,0.6380401249714217,,2730,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
paul15,UMAP,graph,0,label_neighbor_recall,0.5055189255189256,15.0,2730,50,method-dataset-seed run; per-cell neighbour labels compute the metric
paul15,PHATE,graph,0,local_retention,0.08253968253968254,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
paul15,PHATE,graph,0,trustworthiness,0.8578531036750467,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
